宝隆居家旅店（上海五角场店） ,021-55227880,021-65503300
格林豪泰（上海世纪公园店） ,021-50451213,021-50591122
格林豪泰（上海徐家汇八万人体育场店）（原龙华寺店） ,021-64289976,021-64279997
海上小喔（上海东方明珠店）（原新世界假日汇东酒店） ,021-50580207,021-68750550、50583151
汉庭快捷酒店（上海复旦店）（原上海宜居酒店） ,021-61434899,021-61434888
汉庭快捷酒店（上海南京东路步行街店） ,021-63524020,021-63600088
汉庭快捷酒店（上海南站店）（原华理工店） ,021-51517866,021-60737077
汉庭快捷酒店（上海中山公园二店） ,021-60825765,021-60825766
锦江之星（上海长宁店） ,021-52739963,021-52731538
锦江之星（上海淮海东路店） ,021-63260192,021-63262200
锦江之星（上海浦东国际机场店） ,021-68853550,021-68353568
锦江之星（上海世博园区历城路店） ,021-58862742,021-58800108
锦江之星（上海中山公园店） ,021-50591697,021-62131717
莫泰168（上海商城路店） ,021-51156161,021-51156111
莫泰168（上海迎春路新国际展览中心店） ,021-68549831,021-68549839
莫泰168（上海伊犁南路店） ,021-51753020,021-31337168
莫泰168（上海周浦万达广场店） ,021-68131147,021-31279168
上海北湖湾度假村 ,021-59631177,021-59631166
上海船长青年酒店（崂山路店） ,021-58365957,021-58365966
上海大都汇商务酒店 ,021-58201315,021-58318840
上海汇泾假日酒店 ,021-63115049,021-63115456
上海金佳快捷酒店 ,021-64683221,021-64683111
上海教育国际交流中心  ,021-63550228,021-64360440
上海开伦酒店 ,021-62813230,021-51697666
上海俪晶宾馆  ,021-63220008,021-63224555
上海美都大酒店 ,021-37527676,021-37527575
上海麦盛莉宝岛酒店 ,021-39636471,021-39636969、39636677
上海思家国际服务公寓 ,021-52732083,021-52727510
上海学苑宾馆 ,021-37780101,021-37780808
上海翔云楼宾馆 ,021-81849412,021-64394019
上海悦阳商务酒店 ,021-64672979,021-64666767
上海张江公寓（复旦三期店） ,021-20231397,021-20231403
为波宾馆（上海登星店）（曼登宾馆） ,021-58793240,021-58791721
